IAUNAME,PID,AID
J234014.19+261211.9,77,0
J000337.60-073517.2,61,0
J000418.33-045653.2,49,0
J000534.38-070400.2,42,0
J000559.72-044803.9,54,0
J000924.47-014505.5,41,0
J001723.40+154712.0,45,0
J002040.05+065223.3,69,0
J002321.60-164117.0,51,0
J002422.10-165516.0,71,0
J002932.10-172314.9,67,0
J002956.39+104159.0,72,0
J003006.29-013201.9,61,0
J003019.71-015107.3,68,0
J003137.99-011936.6,54,0
J003405.29-060650.0,79,0
J003932.71-100440.0,43,0
J004150.79-084704.9,34,0
J004150.79-091346.0,81,0
J004246.09-091423.9,79,0
J010313.85-001056.8,55,0
J011125.12+300641.2,0,1
J011539.80-090016.9,65,0
J012644.10+114004.9,43,0
J012953.79+311641.9,63,0
J012955.84-202259.8,55,0
J014953.41-182338.1,57,0
J015028.26-180335.1,41,0
J015237.31-175255.4,76,0
J015600.19+150212.0,33,0
J015612.19+062222.9,45,1
J015646.39+053516.9,53,0
J020510.30+243934.9,60,0
J020627.80+310705.9,65,0
J021716.85-040749.4,36,0
J022545.39+003630.9,68,0
J022826.20+003401.9,67,0
J034153.20+174932.9,57,0
J074235.70+092320.9,109,0
J075346.20+394701.9,81,0
J081317.60+205800.9,79,0
J081554.20+202740.0,116,0
J085758.89+031016.9,118,0
J085838.79+561034.0,69,0
J085844.70+310633.0,89,1
J090444.99+082323.9,40,0
J093550.60+225523.0,78,0
J093902.19+263010.9,79,1
J094020.70+334837.9,78,0
J094052.19+314422.0,69,0
J094250.37+281708.5,67,0
J094508.50+303828.0,86,0
J094657.90+462019.9,38,0
J094855.30+330240.9,74,0
J095228.30+471831.9,82,0
J095305.69-031309.0,64,0
J095531.39+473711.9,42,0
J095642.70+010521.9,66,0
J095710.99+012003.9,51,0
J095839.85-002618.7,99,0
J095902.79+473307.0,62,0
J100150.07-000802.6,61,0
J100429.39+144614.0,51,3
J100510.30-012948.0,39,0
J100636.09-014452.0,52,0
J100722.50-031951.9,35,0
J101226.95+003741.8,58,0
J101248.28-011154.4,55,0
J101325.70+004654.0,82,0
J101541.93-012248.2,52,0
J101612.67-002333.9,42,0
J101626.66-004515.5,32,0
J101738.74-005600.4,75,0
J101817.52-001546.6,63,0
J101919.50+000401.3,56,0
J101919.68-003632.9,77,0
J102014.20+014853.9,42,0
J102033.60+275128.0,72,0
J102046.88-015628.7,79,0
J102228.46-012140.0,65,0
J102323.29+015842.0,103,0
J102601.49-024227.0,80,0
J102809.79+090048.9,75,0
J102849.09-022509.9,58,0
J102859.09-032115.0,44,0
J102934.19+291326.9,49,0
J103046.99-014848.9,34,0
J103121.10-012242.0,60,0
J103122.48+015100.3,47,0
J103251.54-012747.2,48,0
J103420.85-004015.4,92,0
J103439.02-003645.6,57,0
J103439.70-024820.9,61,0
J103450.31+001915.9,66,0
J103802.71+010012.6,54,0
J103846.89+290640.0,93,0
J103938.52+001904.8,66,0
J104008.63+003049.2,60,0
J104351.32+005646.7,42,0
J104359.99+490449.4,64,0
J104413.40-025901.5,55,0
J104433.09+390926.9,88,0
J104541.46-011716.8,54,0
J104606.59+004358.1,57,0
J104635.70-000913.0,49,0
J104654.80-032617.0,37,0
J104939.18-012920.1,54,0
J105134.79-022954.0,40,0
J105305.88+020556.4,1,0
J105325.14+001637.5,36,0
J105334.89-022901.0,63,0
J105427.21-013626.9,68,0
J105542.40+002123.9,49,0
J105843.20+002924.9,74,0
J105915.03-002528.9,55,0
J105937.40-032608.0,39,0
J110144.70+473918.9,56,0
J110346.52+011503.2,38,0
J110355.33-002152.0,69,0
J110428.70-021251.0,54,0
J110536.73+004527.9,48,0
J110656.29-002617.8,51,0
J110748.50-031823.9,60,0
J110853.33-000354.0,56,0
J110910.11+015805.9,16,0
J111021.09-025314.5,45,0
J111146.39+015911.7,27,0
J111314.81-005852.0,57,0
J111335.72-005533.2,65,0
J111412.90+003930.4,61,0
J111500.61-031353.3,77,0
J111511.71-023348.7,46,0
J111540.89+014631.5,78,0
J111849.74-005401.7,57,0
J111959.48-010929.3,42,0
J112017.62+000913.2,64,0
J112056.10-005349.9,57,0
J112137.00+004747.9,52,0
J112333.42-004237.1,55,0
J112351.72-033008.4,85,0
J112842.93-061931.7,42,0
J113000.39-051846.7,56,0
J113019.86-010433.4,51,0
J113044.66+004254.9,56,0
J113052.55-050833.6,71,0
J113238.40+000617.0,75,0
J113244.40+415609.9,93,0
J113342.46-051119.3,45,0
J113429.26-005334.2,61,0
J113513.30-045740.0,57,0
J113533.70+245741.9,91,0
J113619.89-043414.9,84,0
J113807.00-025416.9,93,0
J113834.89-014051.9,65,0
J113924.05-031329.1,95,0
J114045.82+014040.7,38,0
J114342.00-015837.6,58,0
J114441.66-012627.3,86,0
J114851.34+001214.0,93,0
J114851.50+572419.9,75,0
J114908.49-001211.2,47,0
J115053.32-003808.4,53,0
J115530.72+020723.3,62,0
J115542.49+245511.0,72,0
J115549.52-001751.2,53,0
J115644.29+001303.0,50,0
J120019.38-002918.5,43,0
J120035.50-024905.9,41,0
J120109.59-012051.9,57,0
J120117.30+311632.0,45,0
J120235.60-025729.0,47,0
J120333.71-011138.2,43,2
J120436.84-033757.2,56,0
J120524.21+013106.6,35,0
J120645.59+292810.9,22,2
J120656.97+015800.7,59,0
J120708.10+002858.0,63,0
J120714.46+015415.0,31,0
J120743.30-013657.0,41,0
J121159.76+000401.2,63,0
J121211.59+180536.9,73,0
J121245.90+011337.9,42,0
J121338.50-033210.9,56,0
J121352.93-033546.1,26,0
J121353.20+005111.0,39,0
J121601.60-022905.9,44,0
J121751.20+002704.6,64,0
J121755.69+003240.9,56,0
J121838.21-013843.7,59,0
J121900.79+050323.9,60,0
J121918.69+291034.0,82,0
J121954.10-021456.0,32,0
J122035.93+013904.2,50,0
J122120.19-014603.9,43,0
J122203.80+292551.9,50,0
J122207.60+002746.9,33,0
J122442.29+292819.9,59,0
J122707.00-030921.9,50,0
J122707.19-022608.0,51,0
J122747.80-033551.0,34,0
J123124.41+012924.4,40,0
J123148.70+032206.9,3,0
J123339.50-024533.0,66,0
J123533.17+014223.7,39,0
J123605.00+260239.0,0,0
J123618.59+162857.9,66,0
J123651.49+620956.0,66,0
J123702.29+473537.0,45,0
J123721.93-024530.0,67,0
J123758.10-024218.0,60,0
J123937.58+014938.0,40,0
J123945.56+014205.4,33,0
J124123.62-001812.0,84,0
J124126.06-041210.4,49,0
J124128.60+015051.8,46,0
J124337.54-020907.9,63,0
J124338.60+294412.0,48,0
J124405.37+000249.4,46,0
J124423.24-021519.1,67,0
J124428.44-003955.6,60,0
J124543.28+004711.0,60,0
J124545.62-020301.2,50,0
J124556.51-035349.1,77,0
J124624.90+000704.2,43,0
J124659.16-025731.8,58,0
J124812.34-014855.2,73,0
J124825.39+001822.9,58,0
J125043.59-014039.1,28,0
J125351.90+000350.9,52,0
J125529.59+292924.9,89,0
J125751.87+005812.2,58,0
J125804.79+274117.9,61,0
J125905.59+275056.9,56,0
J125915.19+290001.9,42,0
J130101.24+003639.3,48,0
J130115.00+000528.9,60,0
J130205.00+274554.0,65,0
J130324.78-025811.9,49,0
J130347.30-032536.9,34,0
J130435.80+292620.0,63,0
J130744.60+293945.9,48,0
J130750.23+015814.0,39,0
J130941.98+012317.2,44,0
J131042.10+212209.9,88,0
J131205.68+004119.3,60,0
J131231.57+020909.6,33,0
J131430.98-002743.5,63,0
J131516.34-012116.8,41,0
J131603.79+013957.5,48,0
J131607.19+290643.9,51,0
J131654.03-020820.4,33,0
J131736.28-013720.8,36,0
J131752.34+003827.6,56,0
J131757.19-032356.0,56,0
J131821.90+283933.9,83,0
J131914.60+284958.0,49,0
J132049.28-015251.6,44,0
J132133.73+011046.7,77,0
J132150.69-033843.1,45,0
J132211.50+004844.0,75,0
J132428.56-011918.2,42,0
J132510.10+005906.8,43,0
J132648.10+001913.9,50,0
J132751.99+004226.9,39,0
J132816.90+323937.0,65,0
J132944.29+292220.9,47,0
J133232.92+010755.8,51,0
J133324.30+015343.0,75,0
J133643.19+001536.0,82,0
J134123.70+005939.9,67,0
J134153.84+013034.3,57,0
J134328.90+220545.9,77,0
J134815.89-032500.9,59,0
J134859.50+263429.9,74,0
J135049.49+462202.9,82,0
J135246.90-033636.9,44,0
J135307.90-033959.9,51,0
J135417.30+462041.9,55,0
J135806.70-011915.0,52,0
J135927.49+274925.9,24,1
J140011.09+293241.0,83,0
J140015.09+001438.0,54,0
J140100.80-024828.9,79,0
J140111.70+120403.9,47,2
J140356.34-004646.7,47,0
J140533.29+003654.9,59,0
J140650.90-025316.9,83,0
J140953.20+201836.0,80,0
J141443.49+352251.9,60,0
J141533.29+294121.9,64,0
J142005.90+000517.9,82,0
J142238.90+541405.9,46,0
J142537.29-033722.0,59,0
J142748.50-025719.0,61,0
J142813.50-041317.5,78,0
J142944.10+285320.9,78,0
J142944.16-001304.2,61,0
J142948.09+292908.0,88,0
J143426.49+004949.9,90,0
J143517.20+004753.9,45,0
J143527.20+320851.0,69,0
J143601.49+195659.0,67,0
J143603.29-025115.0,91,0
J143650.24-050517.5,90,0
J143657.49-034556.0,5,0
J144707.20-031606.9,2,0
J144707.23-055318.0,56,0
J144713.09+291613.0,73,0
J144719.35+005818.7,0,1
J144845.89+001831.9,76,0
J144855.60+373837.0,62,0
J144902.89+462313.0,60,0
J145432.30+184043.9,65,0
J145447.80+374407.0,68,0
J145602.60+292644.9,34,0
J145733.00+071242.0,92,0
J150037.29+380034.0,72,0
J150043.39+290946.9,52,0
J150231.80+232205.9,55,0
J150817.30+564029.9,46,1
J151159.99+291209.9,58,0
J151219.19+151439.9,47,0
J151730.09+081044.9,85,0
J152059.70+303735.0,66,0
J152456.80+302745.9,45,0
J152819.40+490719.9,91,0
J153056.49+285337.9,56,0
J153105.09+285348.9,57,0
J153145.20+284854.0,63,0
J153300.90+292805.9,64,0
J153405.59+310249.0,54,0
J153407.30+113931.0,86,0
J153618.59+292151.0,79,0
J153913.09+295136.0,94,0
J154312.50+285040.9,58,0
J154703.80+462232.9,49,0
J154934.30+294555.0,63,0
J155244.50+462910.0,62,0
J155326.89+294940.9,43,2
J160014.50+292628.0,60,0
J160557.89+162753.9,116,0
J160852.70+374640.0,63,0
J161251.89+294823.0,71,0
J161555.30+164710.0,68,1
J162909.10+285151.0,77,0
J163406.99+293145.9,92,0
J163611.39+374634.0,78,1
J165725.79+290405.0,58,0
J165757.70+765544.0,86,0
J170721.89+711413.0,76,0
J173143.49+004355.9,207,0
J173335.46+050021.7,0,4
J195520.20+182344.9,213,2
J213113.10+031649.9,99,0
J214439.20-064130.0,74,0
J215305.66+173914.3,93,0
J220129.30+033345.9,84,0
J221449.39+142819.0,76,0
J222930.39-094854.0,39,0
J223033.89-000734.9,86,0
J223641.10+193122.9,64,0
J224354.70+202104.0,82,0
J224609.79+233620.9,0,6
J225037.39+121415.9,56,0
J225327.71+333906.8,88,0
J230249.70+274514.9,113,0
J230913.34-090537.4,48,0
J231858.69+185411.9,64,0
J233152.50-004930.0,60,1
J233529.79+271146.0,63,0
J234024.40-064550.0,51,0
J234611.70-020905.7,60,0
J234651.93-095353.1,71,0
J234757.00+280744.9,63,0
J234949.16-104655.4,44,0
J235244.77-043036.9,34,0
J235344.09-102200.9,36,0
J235357.29-102549.9,55,0
J235358.50-102827.0,46,0
J235401.19-102512.9,72,0
J235401.89-102458.0,60,0
J235403.20-102837.9,41,0
J235407.19-102429.9,48,0
J235409.09-102541.9,67,0
J235413.89-102616.0,42,0
J235429.89-103014.9,42,0
J114622.90+134937.0,156,0
J115315.89+113810.9,145,0
J121546.99+104137.0,15,4
J122722.09+105154.0,148,1
J230253.49+260051.0,164,0
J001905.80+263728.0,141,0
J002812.89+261236.0,181,0
J025609.20+274210.9,134,0
J114609.20+125230.0,100,0
J114440.59+144550.9,226,0
J115704.89+090552.0,131,0
J121134.79+141448.9,149,0
J124909.89+122925.9,169,0
J135002.79+155404.9,116,0
J134044.99+075905.0,165,0
J131941.39+154516.9,172,0
J135019.40+140822.9,163,0
J225825.10+260148.9,242,0
J225859.89+272150.0,267,0
J231609.79+260048.9,176,0
J232436.39+275615.0,161,0
J030913.17-141054.0,21,0
J044415.38-011213.7,84,0
J124831.23-080111.3,45,0
J000555.82-100214.2,61,0
J234132.63-010104.4,85,0
J011503.23-002453.7,87,0
J011517.09-012704.8,70,0
J103350.15-032638.8,48,0
J112919.89-053905.8,86,0
J120209.25-030144.7,76,0
J101218.97-014835.3,83,0
J104505.82+001009.0,62,0
J103411.87-002753.4,70,0
J111106.16-004723.4,48,0
J105904.07-002259.7,40,0
J122142.53+012256.1,38,0
J124414.69+000614.6,42,1
J125417.27-005845.1,49,0
J143105.87-014056.9,78,0
